Latitude,Longitude,Depth/Km,Magnitude,Magnitude Category
42.6923,13.2337,13.5,2.3,Low
42.7713,13.2358,12.0,2.6,Low
43.0245,13.1248,7.7,2.2,Low
42.6988,13.1478,12.3,2.7,Low
42.8993,13.2078,9.8,2.4,Low
42.9592,13.0663,10.1,2.0,Low
42.7833,13.1082,11.0,2.7,Low
42.8753,13.1857,8.9,2.4,Low
43.0212,13.1042,8.6,2.6,Low
42.785,13.075,10.9,2.0,Low
42.9648,13.1548,10.8,3.0,Low
42.8112,13.2133,12.7,2.1,Low
42.9777,13.152,8.1,2.6,Low
42.983,13.1603,9.0,2.2,Low
42.698,13.2282,12.2,2.0,Low
43.0845,13.0763,8.1,2.8,Low
43.0147,13.1062,8.5,2.0,Low
43.0082,13.0848,8.7,2.5,Low
42.6662,13.1863,11.2,2.2,Low
42.9567,13.1957,7.6,2.0,Low
42.7032,13.1177,10.2,2.2,Low
42.9908,13.0477,7.7,2.2,Low
42.9477,13.1267,11.4,2.1,Low
42.7933,13.1763,9.8,2.2,Low
42.7992,13.1155,12.3,2.0,Low
42.9363,13.1372,10.1,2.3,Low
42.9808,13.161,9.0,2.2,Low
42.972,13.0323,10.9,2.2,Low
43.0078,13.0767,8.3,2.2,Low
42.5465,13.2878,16.3,2.5,Low
42.6927,13.2358,10.7,2.9,Low
42.7313,13.2223,10.2,2.0,Low
42.9563,13.1287,8.6,2.2,Low
42.6677,13.1733,10.8,2.4,Low
42.7933,13.1145,11.4,2.7,Low
43.0073,13.0768,9.3,2.2,Low
42.8298,13.2223,12.1,3.1,Low
42.9187,13.0312,9.6,2.2,Low
42.9418,13.2033,9.1,2.2,Low
43.008,13.1427,6.0,2.0,Low
42.9187,13.1373,10.0,2.5,Low
43.0072,13.0632,9.4,2.0,Low
42.98,13.161,7.7,2.2,Low
43.0148,13.1402,8.1,2.3,Low
42.9363,13.2088,6.0,2.3,Low
42.848,13.0873,11.4,2.2,Low
42.9417,13.1532,8.3,2.4,Low
42.7968,13.1962,7.6,2.0,Low
42.7648,13.1512,10.5,2.0,Low
43.0693,13.0572,9.0,2.2,Low
43.07,13.0617,8.9,2.1,Low
42.9135,13.2187,7.8,2.8,Low
42.9935,13.0838,9.5,2.3,Low
42.9108,13.1177,9.3,2.0,Low
42.9275,13.1063,10.9,2.6,Low
42.8937,13.0582,10.5,2.1,Low
42.7987,13.1262,10.4,2.2,Low
42.7853,13.1635,11.3,2.2,Low
42.9012,13.1093,10.0,2.7,Low
42.7972,13.2043,13.3,2.0,Low
43.0492,13.0965,5.0,2.0,Low
42.6798,13.1872,11.8,2.0,Low
42.8698,13.1033,10.4,2.1,Low
42.8873,13.1085,9.4,2.3,Low
42.7263,13.185,9.0,2.4,Low
43.0078,13.0695,9.1,2.9,Low
42.9818,13.1645,9.0,2.8,Low
42.989,13.0368,8.3,2.2,Low
42.9128,13.1977,8.2,2.2,Low
42.9853,13.041,8.5,2.1,Low
42.7745,13.1898,10.3,2.2,Low
42.9032,13.0698,10.2,2.4,Low
43.0098,13.0755,9.6,2.0,Low
42.8055,13.2308,10.3,2.5,Low
42.7683,12.7475,18.2,2.2,Low
42.9282,13.2178,8.7,2.0,Low
42.915,13.1992,9.0,2.5,Low
42.8492,13.0687,10.5,2.5,Low
42.9065,13.1827,8.3,2.2,Low
43.0207,13.1302,8.1,2.1,Low
42.9483,13.2242,9.3,2.2,Low
42.9292,13.2183,9.2,2.1,Low
42.7605,13.2122,10.1,2.2,Low
42.8617,13.1583,9.5,2.6,Low
42.8017,13.2157,12.4,2.3,Low
42.9123,13.2288,8.0,2.4,Low
42.8623,13.1632,11.6,2.2,Low
42.8882,13.0998,12.5,2.6,Low
42.8005,13.1318,9.9,2.0,Low
42.9523,13.1285,10.6,2.0,Low
42.8015,13.2145,12.8,2.6,Low
42.9075,13.1892,7.9,2.0,Low
43.0113,13.0732,9.5,3.1,Low
42.9262,13.2178,9.3,2.0,Low
42.964,13.044,9.0,2.0,Low
42.8945,13.1702,10.9,2.3,Low
42.8595,13.0905,11.9,2.0,Low
42.9263,13.2468,8.7,2.4,Low
42.9712,13.1273,10.1,2.4,Low
42.6602,13.1802,12.3,2.0,Low
42.941,13.1358,10.5,2.1,Low
42.5787,13.254,13.2,2.3,Low
42.7453,13.1562,9.7,2.0,Low
42.7072,13.2248,11.7,2.2,Low
42.8133,13.1218,9.8,2.1,Low
43.0105,13.071,9.7,2.5,Low
42.9703,13.1613,10.8,2.5,Low
43.0247,13.0952,8.8,2.4,Low
42.8473,13.1513,9.5,2.4,Low
42.9767,13.1508,8.6,2.4,Low
42.9095,13.1023,10.9,2.4,Low
42.8967,13.1895,8.4,2.1,Low
42.8373,13.106,10.8,2.1,Low
43.0078,13.0657,9.0,2.1,Low
42.9793,13.1445,8.9,2.2,Low
43.1223,13.065,10.1,2.3,Low
42.8142,13.1593,9.5,2.0,Low
42.8753,13.1322,12.2,2.1,Low
42.9473,13.1262,10.8,2.2,Low
42.7043,13.2857,10.3,2.2,Low
42.9013,13.1755,8.3,3.2,Low
42.6765,13.1628,11.2,2.5,Low
42.9997,13.0777,9.5,2.0,Low
42.8948,13.172,10.3,2.0,Low
43.0057,13.0757,9.4,2.0,Low
42.7637,13.2443,12.2,2.4,Low
43.033,13.1075,9.4,2.2,Low
43.0302,13.0617,9.1,2.2,Low
42.9702,13.0942,10.2,2.5,Low
42.4515,13.2322,10.9,2.1,Low
42.4533,13.2262,11.1,2.2,Low
42.8145,12.7672,9.6,3.1,Low
42.8858,13.139,10.1,2.0,Low
43.01,13.1092,9.5,2.0,Low
43.0217,13.1017,9.8,2.0,Low
42.9968,13.1352,9.2,3.9,Low
43.0138,13.1378,5.8,2.7,Low
43.0117,13.1422,7.9,2.0,Low
42.9722,13.0942,9.7,2.4,Low
42.7485,13.1842,10.7,2.5,Low
42.995,13.1407,8.4,3.7,Low
42.9562,13.1125,5.0,2.0,Low
42.911,13.19,9.8,2.0,Low
42.8802,13.2138,8.7,2.2,Low
42.9233,13.0542,11.0,2.0,Low
42.9923,13.1318,8.7,2.0,Low
42.9792,13.1322,3.0,2.2,Low
42.8963,13.168,14.5,2.0,Low
42.7812,13.1698,10.8,2.1,Low
43.0697,13.0928,7.3,2.3,Low
42.7625,13.1957,10.3,2.4,Low
42.8548,13.238,10.1,2.3,Low
42.7227,13.2092,10.1,4.1,Moderate
43.0037,13.097,8.6,2.5,Low
42.7242,13.222,10.5,2.3,Low
42.8963,13.1738,11.0,2.2,Low
42.8902,13.1902,11.0,2.6,Low
42.8498,13.2048,9.2,2.4,Low
42.886,13.1882,10.2,2.3,Low
42.7167,13.2565,10.9,2.1,Low
42.4487,13.2417,11.1,2.2,Low
42.792,13.1585,8.7,2.0,Low
42.8917,13.1923,10.9,2.2,Low
42.8648,13.3512,21.0,2.2,Low
42.9403,13.1388,9.4,2.2,Low
42.9515,13.1357,8.6,2.5,Low
42.8082,13.129,10.4,2.8,Low
43.0112,13.0727,9.7,2.5,Low
43.0093,13.0802,8.9,2.3,Low
42.7518,13.1978,10.2,2.1,Low
43.014,13.1348,9.2,2.1,Low
42.8987,13.0562,9.5,2.0,Low
42.718,13.2202,9.9,2.0,Low
42.9912,13.1482,9.4,2.5,Low
42.4533,13.2463,11.7,2.3,Low
42.937,13.2045,8.3,3.0,Low
42.9857,13.038,7.0,2.4,Low
42.7312,13.2148,9.5,2.1,Low
42.4517,13.2427,11.3,2.1,Low
43.0458,13.0698,12.7,2.5,Low
42.7763,13.1898,10.8,2.1,Low
42.7202,13.2138,13.2,2.2,Low
42.6918,13.175,11.3,2.1,Low
42.8053,13.3927,10.0,2.2,Low
43.0313,13.067,9.4,3.2,Low
42.4593,13.2358,11.0,2.1,Low
43.0273,13.0827,7.5,2.1,Low
42.7148,13.2167,9.9,2.0,Low
42.8147,13.436,10.5,2.1,Low
42.7072,13.1602,12.4,2.1,Low
42.82,13.4308,11.1,2.4,Low
42.7975,13.2058,9.2,2.8,Low
42.6648,13.2072,12.3,2.3,Low
42.7885,13.2292,8.6,2.0,Low
42.8703,13.1605,11.2,2.2,Low
42.7243,13.2157,9.0,2.0,Low
42.4765,13.2452,11.7,2.1,Low
42.7425,13.1788,10.0,2.0,Low
42.79600000000001,13.1385,9.8,3.9,Low
42.69,13.1543,11.8,2.1,Low
42.9157,13.2095,8.2,3.2,Low
42.7608,13.0613,10.4,2.7,Low
42.8128,13.1283,11.1,2.0,Low
42.8167,13.0952,10.8,3.2,Low
42.4453,13.241,10.7,2.8,Low
42.8745,12.9502,10.5,2.1,Low
42.6572,13.1828,11.3,2.5,Low
42.8192,13.0977,11.0,3.1,Low
42.4485,13.2395,11.0,2.2,Low
42.4462,13.2405,11.8,2.6,Low
42.8197,13.0445,9.9,2.3,Low
42.9853,13.1375,6.9,2.4,Low
42.92,13.2118,6.8,2.3,Low
42.4505,13.2415,11.2,2.1,Low
42.5407,13.1627,16.3,2.0,Low
42.8108,13.084,10.9,2.7,Low
42.9758,13.0697,10.8,2.3,Low
42.4468,13.2402,11.1,2.2,Low
42.6938,13.1722,9.6,2.3,Low
42.8898,13.0292,10.5,2.0,Low
42.8462,13.2035,13.1,2.0,Low
42.6397,13.2428,12.4,2.2,Low
42.813,13.1418,10.4,2.8,Low
43.0478,13.1087,6.9,2.4,Low
42.6368,13.2333,11.0,2.3,Low
42.545,13.2343,10.5,3.3,Low
42.4492,13.2422,11.2,2.3,Low
42.4438,13.2442,11.8,2.2,Low
42.8147,12.7587,9.7,2.6,Low
42.449,13.2403,11.3,2.4,Low
42.8512,13.2013,10.8,2.3,Low
42.8232,13.1408,10.5,2.2,Low
42.9278,13.1708,9.7,2.1,Low
42.9898,13.042,9.0,2.9,Low
43.00899999999999,13.0788,9.5,2.3,Low
42.697,13.2108,10.7,2.0,Low
42.9072,13.1658,8.6,2.5,Low
42.9903,13.0428,6.7,2.2,Low
42.4422,13.2487,10.8,2.0,Low
42.985,13.0398,8.2,2.0,Low
42.7347,13.1775,10.5,2.0,Low
42.7718,13.1593,11.7,2.0,Low
42.7957,13.1618,9.2,2.0,Low
43.0213,13.0963,8.1,2.0,Low
42.6762,13.2085,11.0,2.4,Low
43.0233,13.0727,8.9,2.4,Low
42.7013,13.1635,11.0,2.0,Low
43.0312,13.0722,8.9,2.5,Low
42.9465,13.1332,8.8,2.4,Low
43.0083,13.1437,7.4,2.0,Low
42.9478,13.1375,10.0,2.2,Low
42.9107,12.9868,10.3,2.2,Low
43.0068,13.0768,8.8,2.2,Low
42.9882,13.0388,8.2,2.7,Low
42.9875,13.0407,8.6,2.1,Low
42.8408,13.1805,12.5,2.3,Low
42.9942,13.0428,8.3,2.7,Low
42.7237,13.2117,10.4,2.0,Low
43.0213,13.0472,7.0,2.1,Low
42.4532,13.2372,11.8,2.3,Low
42.9418,13.2167,7.9,2.7,Low
42.9407,13.2183,8.2,2.3,Low
42.9875,13.0427,6.9,2.2,Low
43.0407,13.0623,13.2,3.0,Low
42.7857,13.042,10.5,2.9,Low
42.7223,13.2158,9.5,3.3,Low
43.0058,13.0828,9.0,2.3,Low
42.9843,13.0478,4.3,2.3,Low
42.7038,12.9718,10.9,2.3,Low
42.8353,13.1327,9.7,2.4,Low
42.9163,13.0507,10.2,2.3,Low
42.8073,13.1353,10.3,2.4,Low
42.9647,13.0503,7.5,2.9,Low
43.0623,13.0757,9.4,2.0,Low
42.9822,13.0427,7.3,2.5,Low
43.0372,13.0757,8.0,2.2,Low
42.9447,13.2057,8.9,2.3,Low
43.0277,13.0828,9.0,2.3,Low
42.9822,13.148,8.7,2.5,Low
42.8882,13.2083,9.7,2.1,Low
42.7142,13.224,10.8,2.2,Low
42.8967,13.1795,10.4,2.5,Low
43.0122,13.1115,8.0,2.0,Low
42.9667,13.0667,9.2,2.0,Low
42.6688,13.1815,10.9,2.0,Low
42.7268,13.2185,9.7,2.3,Low
42.7308,13.2168,10.3,2.2,Low
42.983,13.1172,9.5,2.2,Low
42.9797,13.1088,9.3,2.2,Low
43.0698,13.0598,9.0,2.1,Low
42.7298,13.1958,10.8,2.4,Low
42.6352,13.2222,12.4,2.1,Low
42.6698,13.2012,11.4,2.1,Low
42.6897,13.2007,10.0,2.3,Low
42.9155,13.147,8.3,2.1,Low
42.4423,13.2433,11.4,2.5,Low
42.5958,13.2328,12.0,2.3,Low
43.0672,13.0683,9.7,2.1,Low
42.4453,13.2447,11.1,2.6,Low
42.8257,13.2253,12.2,2.0,Low
42.6553,13.3177,12.1,2.8,Low
42.4483,13.2435,11.3,2.1,Low
43.0037,13.1053,2.7,2.1,Low
42.7967,13.2135,12.8,2.6,Low
42.4585,13.2407,9.8,2.5,Low
42.9603,13.1505,9.2,2.1,Low
42.9828,13.0428,6.6,2.0,Low
42.6608,13.2362,12.2,2.2,Low
42.463,13.2133,9.4,2.3,Low
43.06100000000001,13.0858,7.6,2.3,Low
42.9502,13.0858,9.1,3.2,Low
42.8722,13.2278,10.3,2.1,Low
42.8143,13.1833,9.8,2.8,Low
42.7545,13.2552,11.0,2.1,Low
43.0102,13.0752,9.9,2.0,Low
43.0128,13.0817,8.8,2.5,Low
42.8648,13.163,10.9,2.2,Low
42.8602,13.1577,11.0,4.0,Low
42.8553,13.172,9.6,2.2,Low
42.9403,13.2192,8.0,2.0,Low
42.8642,13.1553,11.0,2.0,Low
42.9473,13.0437,11.0,2.1,Low
42.8618,13.1673,10.8,2.9,Low
42.8698,13.152,10.7,2.0,Low
42.8585,13.163,10.4,2.3,Low
42.9308,13.1967,8.2,2.1,Low
42.6842,13.1745,10.9,2.0,Low
42.8617,13.1602,11.6,2.0,Low
42.8802,13.038,9.4,2.2,Low
42.5863,13.2392,11.0,2.4,Low
41.6803,13.3712,9.4,2.3,Low
42.7328,13.2265,14.0,2.0,Low
42.9238,13.0358,10.7,2.5,Low
42.8622,13.2332,9.8,2.0,Low
43.002,13.1167,8.5,2.3,Low
42.737,13.1917,9.8,2.3,Low
42.8347,13.2238,13.3,2.0,Low
42.7665,13.1808,10.1,2.3,Low
42.9332,13.2183,9.0,2.4,Low
42.9175,13.1427,8.5,2.3,Low
43.0118,13.0653,8.0,3.1,Low
42.8595,13.1597,11.1,2.7,Low
42.7742,13.0667,10.1,2.8,Low
42.8102,13.1412,8.4,2.1,Low
42.8702,13.1513,10.1,2.7,Low
42.8695,13.1542,10.8,2.4,Low
42.8313,13.1833,11.2,2.0,Low
42.8825,13.1212,9.2,2.0,Low
42.7578,13.18,5.7,2.4,Low
42.717,13.2683,13.1,2.4,Low
42.8578,13.1585,11.1,2.3,Low
42.8708,13.1577,10.7,2.0,Low
42.87,13.2417,11.7,2.2,Low
42.998000000000005,13.041,7.8,2.3,Low
42.8742,13.2262,10.7,2.0,Low
42.6962,13.3245,10.5,2.3,Low
42.6612,13.2097,11.1,2.1,Low
42.8695,13.0157,11.3,2.3,Low
43.0083,13.073,9.0,2.6,Low
42.8735,13.0893,8.3,2.7,Low
43.0073,13.0702,9.7,2.1,Low
42.8098,13.1448,10.2,2.0,Low
42.9937,13.0818,9.9,2.5,Low
42.9085,13.1878,9.4,2.0,Low
42.7747,13.1723,10.0,2.1,Low
42.8107,13.1982,13.0,2.0,Low
42.8672,13.1545,11.0,2.0,Low
43.0123,13.0675,9.3,2.4,Low
42.8642,13.1643,11.1,2.5,Low
42.6653,13.2165,14.0,2.1,Low
43.0548,13.0823,10.0,2.0,Low
42.9677,13.1183,8.6,2.6,Low
42.8348,13.1177,10.3,2.1,Low
42.853,13.1648,10.5,2.0,Low
42.6382,13.2975,10.3,2.0,Low
42.863,13.1677,11.1,2.0,Low
43.0125,13.0822,8.8,2.2,Low
42.7702,13.0653,10.8,2.0,Low
42.6372,13.300999999999998,9.9,2.0,Low
42.7168,13.2257,11.0,2.0,Low
43.0062,13.1437,9.6,2.2,Low
42.851000000000006,13.0333,9.8,2.1,Low
43.0205,13.0908,9.0,2.3,Low
43.0257,13.095999999999998,8.9,2.6,Low
42.9847,13.0582,9.8,3.1,Low
42.9075,12.9718,11.6,2.0,Low
42.9845,13.0615,9.6,2.2,Low
42.8577,13.1642,11.0,2.4,Low
42.8607,13.1627,11.0,3.0,Low
42.8588,13.1653,11.0,2.3,Low
42.8993,13.0478,9.9,2.3,Low
42.8633,13.0837,10.1,2.0,Low
42.9145,13.1283,8.8,2.1,Low
42.9233,13.2268,8.8,2.2,Low
43.0417,13.065,10.1,2.5,Low
42.8857,13.3442,21.4,2.2,Low
43.0637,13.0625,9.9,2.1,Low
43.0437,13.0638,10.2,2.1,Low
42.6483,13.3145,8.9,2.3,Low
42.9337,13.1707,9.5,2.5,Low
42.9432,13.1493,10.4,2.3,Low
42.916,13.112,11.0,2.3,Low
42.9068,13.1803,9.5,2.2,Low
42.9453,13.15,10.3,2.4,Low
42.8678,13.1668,10.6,2.0,Low
43.045,13.0625,9.9,2.7,Low
42.7912,13.2017,8.7,2.4,Low
42.7783,13.1623,10.2,2.5,Low
42.9413,13.1523,10.1,3.9,Low
42.9428,13.163,10.9,2.2,Low
43.0663,13.0882,9.2,2.0,Low
42.7085,13.188,8.1,2.0,Low
42.9432,13.1542,11.8,2.3,Low
42.8108,13.1273,10.5,2.2,Low
42.7072,13.21,11.5,2.0,Low
42.7757,13.1523,11.9,2.2,Low
42.8663,13.0772,11.2,2.3,Low
42.7147,13.1303,10.8,3.0,Low
43.0568,13.0953,8.6,2.3,Low
42.9463,13.1602,10.9,2.6,Low
43.0048,13.1278,9.4,2.1,Low
43.1863,13.159,9.3,3.1,Low
42.8122,13.1007,10.9,2.3,Low
42.9472,13.2398,9.1,2.2,Low
42.8743,13.0492,10.1,2.0,Low
42.744,13.2493,10.8,2.0,Low
42.8335,13.2275,13.8,2.1,Low
42.9398,13.1973,8.5,2.7,Low
42.959,13.1517,10.8,2.1,Low
42.7753,13.1782,9.5,2.1,Low
42.8667,13.0788,10.1,2.1,Low
42.9143,13.1537,9.2,2.6,Low
42.8668,13.2368,10.7,2.4,Low
43.0433,13.0627,10.0,2.4,Low
42.911,13.219,9.6,2.2,Low
42.6382,13.2998,10.7,2.6,Low
42.7297,13.2703,12.7,2.6,Low
43.0057,13.0757,9.2,2.0,Low
43.0118,13.0942,8.4,2.2,Low
42.8207,13.0752,9.5,2.1,Low
42.6853,13.3167,10.0,2.0,Low
43.0575,13.0872,9.3,2.3,Low
42.9388,13.1587,10.2,2.0,Low
42.8685,13.1613,11.3,2.2,Low
42.9052,13.1772,9.1,2.0,Low
43.0613,13.0873,8.7,2.4,Low
42.6428,13.300999999999998,10.4,2.2,Low
43.0177,13.1053,9.4,2.0,Low
42.9292,13.1392,10.2,2.4,Low
43.0623,13.0688,8.7,2.7,Low
43.0777,13.0822,8.7,2.1,Low
42.7835,13.2065,9.7,2.0,Low
42.784,13.1712,9.8,2.2,Low
42.9903,13.147,9.3,2.0,Low
42.6233,13.2662,12.4,2.3,Low
42.8718,13.1348,9.1,2.0,Low
42.9063,13.1107,10.0,2.1,Low
42.9157,13.1783,10.1,2.3,Low
42.7333,13.1433,10.4,2.1,Low
43.006,13.1332,8.0,2.0,Low
42.9582,13.1523,9.3,2.1,Low
43.0203,13.08,9.3,2.0,Low
42.9433,13.1267,10.3,2.4,Low
42.9558,13.1527,10.8,2.3,Low
42.9128,13.0347,10.6,2.0,Low
42.9623,13.1427,7.9,2.2,Low
43.0637,13.085,9.9,2.0,Low
42.9342,13.1652,9.1,2.0,Low
42.7333,13.1843,8.8,2.0,Low
42.9153,13.0347,10.9,2.0,Low
42.8062,13.2477,9.5,2.0,Low
42.8147,13.1687,9.9,2.0,Low
43.0113,13.0862,9.0,2.7,Low
42.7318,13.1887,11.2,2.2,Low
43.022,13.1428,9.1,2.0,Low
42.9223,13.1662,19.8,2.1,Low
42.9175,13.1503,9.5,2.1,Low
42.8722,13.1498,11.6,2.1,Low
42.6275,13.2627,12.1,2.4,Low
42.7513,13.0693,10.2,2.0,Low
43.055,13.0852,5.7,2.1,Low
43.032,13.0747,8.7,3.0,Low
42.8823,13.1757,8.4,2.1,Low
42.8372,13.2285,13.9,2.2,Low
42.934,13.0407,10.9,2.0,Low
42.6912,13.2312,11.6,2.1,Low
43.036,13.0793,8.3,2.7,Low
42.8318,13.231,13.2,2.3,Low
42.8462,13.1038,12.0,2.8,Low
43.0372,13.0768,7.3,2.0,Low
43.0297,13.0778,8.9,3.2,Low
42.9772,13.146,9.0,2.2,Low
42.9857,13.1578,7.2,3.1,Low
42.943000000000005,13.1563,9.6,2.1,Low
42.767,13.1518,9.8,2.8,Low
42.6212,13.2502,10.8,2.3,Low
42.7427,13.2288,12.7,2.2,Low
42.7502,13.2123,9.9,3.3,Low
42.7922,13.2628,12.6,2.3,Low
42.8887,13.1888,11.1,2.1,Low
43.062,13.0693,10.0,2.0,Low
42.8772,13.1632,10.8,2.1,Low
42.8052,13.1492,10.2,2.1,Low
42.7972,13.1503,10.2,2.1,Low
43.0098,13.067,9.2,2.2,Low
42.7553,13.1903,10.0,2.1,Low
42.8882,13.1647,8.4,3.0,Low
42.9458,13.2037,8.9,2.4,Low
42.6555,13.1955,11.9,2.1,Low
42.8192,13.0753,9.3,2.4,Low
43.0823,13.0753,8.9,2.1,Low
43.0308,13.0135,8.2,2.4,Low
42.803,13.1087,10.5,2.1,Low
42.9648,13.0913,10.4,2.4,Low
42.8898,13.212,8.1,2.0,Low
42.6842,13.220999999999998,11.4,2.1,Low
43.0307,13.0827,6.4,2.0,Low
42.7323,13.1597,10.0,2.2,Low
42.6257,13.2527,12.4,2.2,Low
42.8887,13.0708,9.7,2.0,Low
42.9928,13.1465,7.5,2.2,Low
43.0733,13.0748,8.9,2.1,Low
42.9653,13.1502,8.3,2.3,Low
42.6665,13.196,11.5,2.1,Low
43.0575,13.0718,9.3,2.0,Low
43.0382,13.1068,7.9,3.0,Low
42.7058,13.1528,11.1,2.6,Low
43.0355,13.0963,8.1,2.4,Low
42.9278,13.2283,7.6,2.9,Low
42.6463,13.2493,10.0,2.6,Low
42.8713,13.1757,8.0,2.5,Low
42.9212,13.1263,9.0,2.4,Low
42.8033,13.1328,8.7,3.9,Low
43.0347,13.1015,7.6,3.2,Low
42.7512,13.2237,13.3,2.2,Low
43.0327,13.0497,9.7,2.0,Low
42.9273,13.2172,7.1,2.1,Low
42.9385,13.2168,9.1,2.7,Low
42.8042,13.138,10.4,2.5,Low
42.9063,13.1545,15.9,2.0,Low
42.8088,13.1435,10.7,2.0,Low
43.0683,13.0882,9.1,2.0,Low
42.8107,13.1397,11.1,2.0,Low
43.0392,13.1003,9.2,3.0,Low
42.9122,13.156,8.6,2.1,Low
42.7493,13.1913,10.5,2.3,Low
43.0342,13.1073,9.1,2.5,Low
43.0365,13.106,9.1,2.1,Low
42.7608,13.0707,9.8,2.2,Low
43.0398,13.0975,9.1,2.2,Low
43.0417,13.0988,9.8,2.5,Low
42.9882,13.032,6.8,2.1,Low
42.8553,13.066,11.1,2.1,Low
42.7953,13.0505,10.9,2.1,Low
42.9123,13.1923,9.2,2.4,Low
43.0333,13.097,9.1,2.4,Low
42.7697,13.0502,10.4,2.3,Low
42.7227,13.2853,12.7,2.5,Low
42.9213,13.1557,9.3,2.6,Low
42.8257,13.0323,10.7,2.2,Low
42.8745,13.218,8.4,2.1,Low
42.9798,13.2058,9.3,2.2,Low
42.6358,13.4622,13.3,2.4,Low
43.0307,13.1103,5.9,2.2,Low
42.9228,13.1575,8.9,2.1,Low
42.9228,13.144,8.7,2.3,Low
42.7902,13.1302,6.7,2.0,Low
42.9425,13.2073,8.5,2.0,Low
42.8337,13.1137,10.4,2.5,Low
42.8032,13.1298,10.0,2.2,Low
42.70399999999999,13.2685,10.1,2.0,Low
43.0625,13.0683,9.7,2.1,Low
42.8613,13.1603,11.9,2.2,Low
43.0077,13.1222,9.4,3.2,Low
42.6973,13.1837,12.7,2.2,Low
42.9558,13.1558,12.0,2.8,Low
43.0373,13.0908,8.4,2.1,Low
43.0572,13.084,7.9,2.0,Low
42.95399999999999,13.1575,10.8,2.0,Low
42.7355,13.2553,9.8,2.1,Low
43.0618,13.0902,7.4,2.0,Low
42.7243,13.1715,11.8,2.8,Low
42.9873,13.1393,8.9,2.3,Low
43.0445,13.1018,8.8,2.1,Low
43.0193,13.1017,8.1,2.0,Low
42.7943,13.205,9.9,2.1,Low
43.0435,13.1037,6.7,2.0,Low
42.5707,13.2582,12.4,2.0,Low
43.034,13.1052,7.0,2.6,Low
43.022,13.1493,8.4,2.7,Low
43.0207,13.1427,9.4,2.4,Low
42.7318,13.2658,11.0,2.3,Low
43.0177,13.1443,8.8,2.3,Low
42.8642,13.2413,9.9,2.2,Low
42.7957,13.1168,14.2,2.2,Low
43.0032,13.075,9.3,2.4,Low
42.8992,13.1928,9.0,2.2,Low
42.9218,13.1872,9.1,2.0,Low
42.9068,13.1443,9.1,2.2,Low
42.7993,13.1072,11.1,2.2,Low
42.6937,13.1692,11.1,2.4,Low
42.7908,13.1032,11.1,2.5,Low
42.9993,13.1552,9.4,2.2,Low
42.9258,13.2183,8.4,2.5,Low
42.933,13.2268,7.5,2.0,Low
43.0622,13.0648,8.9,2.0,Low
42.9153,13.1813,9.6,2.4,Low
42.9643,13.0242,11.7,2.5,Low
43.034,13.0953,9.0,2.5,Low
42.9153,13.1667,9.9,2.0,Low
42.6738,13.2098,12.1,3.0,Low
43.0707,13.0938,8.2,2.1,Low
42.702,13.1222,11.0,2.2,Low
43.0092,13.1342,8.0,2.9,Low
43.0118,13.1372,8.4,3.0,Low
42.7083,13.2315,9.9,2.8,Low
42.9213,13.1043,9.0,2.2,Low
42.8922,13.0695,11.1,2.8,Low
42.9028,13.0595,11.1,2.2,Low
42.9105,13.0888,12.5,3.0,Low
42.8127,13.1257,10.4,2.2,Low
42.7683,13.1733,9.9,2.9,Low
42.8398,13.3885,23.6,2.6,Low
43.0648,13.0952,9.5,2.1,Low
42.6608,13.2172,12.5,2.8,Low
43.0178,13.1297,8.9,2.8,Low
42.8325,13.0518,9.1,2.0,Low
42.9113,13.0482,10.2,2.2,Low
43.0192,13.0688,9.6,2.0,Low
42.8813,13.0552,8.6,2.0,Low
42.928,13.1732,9.8,2.4,Low
42.8102,13.1263,10.5,2.1,Low
43.0512,13.0943,9.2,2.3,Low
42.847,13.149,8.8,2.2,Low
43.0157,13.0698,8.4,2.2,Low
43.0653,13.0643,9.0,2.7,Low
43.0728,13.0847,8.8,2.3,Low
42.7678,13.198,12.6,3.4,Low
42.8078,13.1553,10.3,2.9,Low
42.7797,13.2653,9.8,2.7,Low
42.8653,13.1548,13.2,2.0,Low
42.9267,13.22,9.1,2.1,Low
42.9808,13.1433,10.2,2.1,Low
42.8028,13.1642,9.9,2.0,Low
43.0312,13.0922,9.0,2.0,Low
42.8077,13.1328,10.3,2.1,Low
42.7257,13.2732,9.8,2.4,Low
43.0267,13.0693,8.7,2.0,Low
42.7497,13.2768,11.1,2.3,Low
42.6808,13.2808,11.1,2.4,Low
42.6272,13.2928,8.4,2.0,Low
42.8078,13.1963,10.5,2.6,Low
42.9662,13.1243,9.7,2.0,Low
42.5478,13.1648,11.2,2.0,Low
42.9907,13.0363,8.5,2.1,Low
42.7532,13.1407,10.0,2.2,Low
42.8118,13.1455,11.0,2.0,Low
42.7268,13.1478,9.3,2.0,Low
42.988,13.1245,8.3,2.8,Low
42.8857,13.2187,9.8,2.1,Low
42.9795,13.1437,8.7,2.4,Low
42.9238,13.1712,9.1,2.1,Low
43.0088,13.0603,13.2,2.1,Low
42.7707,13.1902,9.5,2.0,Low
42.6882,13.1608,10.6,2.1,Low
42.7838,13.2152,9.1,2.0,Low
42.8568,13.0562,10.3,2.0,Low
42.9613,13.0738,9.8,2.5,Low
42.9198,13.1923,8.8,2.0,Low
